"id","date","scheme_name","scheme_type","scheme_category","no_of_schemes","no_of_folios","fund_mobilized","repurchase_redemption","net_inflow_outflow","net_aum","avg_net_aum","no_of_segregated_portfolios","net_aum_in_segregated_portfolios"
2580,"01-11-2023","Overnight Fund","Open ended Schemes","Income/Debt Oriented Schemes",35.0,829534.0,487463.14,487947.5,-484.36,79291.3,105689.07,0.0,0.0
2581,"01-11-2023","Liquid Fund","Open ended Schemes","Income/Debt Oriented Schemes",36.0,1784277.0,279922.15,280566.87,-644.73,415620.26,441013.14,0.0,0.0
2582,"01-11-2023","Ultra Short Duration Fund","Open ended Schemes","Income/Debt Oriented Schemes",24.0,641609.0,12073.32,13939.05,-1865.73,93921.05,95196.94,0.0,0.0
2583,"01-11-2023","Low Duration Fund","Open ended Schemes","Income/Debt Oriented Schemes",20.0,903392.0,6710.92,7678.71,-967.79,105326.83,104627.76,0.0,0.0
2584,"01-11-2023","Money Market Fund","Open ended Schemes","Income/Debt Oriented Schemes",23.0,440876.0,24836.04,23970.69,865.34,151128.78,150580.64,1.0,0.0
2585,"01-11-2023","Short Duration Fund","Open ended Schemes","Income/Debt Oriented Schemes",23.0,478711.0,1474.16,1887.91,-413.75,100146.75,100474.57,0.0,0.0
2586,"01-11-2023","Medium Duration Fund","Open ended Schemes","Income/Debt Oriented Schemes",15.0,242349.0,133.73,414.17,-280.44,26598.78,26677.1,3.0,0.0
2587,"01-11-2023","Medium to Long Duration Fund","Open ended Schemes","Income/Debt Oriented Schemes",12.0,103436.0,42.27,115.53,-73.26,10255.9,10252.27,0.0,0.0
2588,"01-11-2023","Long Duration Fund","Open ended Schemes","Income/Debt Oriented Schemes",7.0,47151.0,149.32,62.74,86.58,9874.81,9832.09,0.0,0.0
2589,"01-11-2023","Dynamic Bond Fund","Open ended Schemes","Income/Debt Oriented Schemes",22.0,224067.0,209.4,343.48,-134.08,30698.15,30699.28,0.0,0.0
2590,"01-11-2023","Corporate Bond Fund","Open ended Schemes","Income/Debt Oriented Schemes",21.0,592971.0,800.11,2378.5,-1578.39,139433.28,140065.29,0.0,0.0
2591,"01-11-2023","Credit Risk Fund","Open ended Schemes","Income/Debt Oriented Schemes",14.0,221663.0,36.37,290.05,-253.67,23809.92,23898.87,3.0,0.0
2592,"01-11-2023","Banking and PSU Fund","Open ended Schemes","Income/Debt Oriented Schemes",23.0,270984.0,1139.59,834.59,305.0,80354.63,80279.74,0.0,0.0
2593,"01-11-2023","Gilt Fund","Open ended Schemes","Income/Debt Oriented Schemes",21.0,179708.0,693.85,601.84,92.01,26274.53,26137.53,0.0,0.0
2594,"01-11-2023","Gilt Fund with 10 year constant duration","Open ended Schemes","Income/Debt Oriented Schemes",5.0,39873.0,29.55,37.25,-7.7,4347.66,4343.09,0.0,0.0
2595,"01-11-2023","Floater Fund","Open ended Schemes","Income/Debt Oriented Schemes",13.0,225050.0,2151.9,1503.67,648.22,60726.62,60478.56,0.0,0.0
2596,"01-11-2023","Multi Cap Fund","Open ended Schemes","Growth/Equity Oriented Schemes",23.0,5143687.0,2781.78,1068.7,1713.09,103056.62,98905.53,0.0,0.0
2597,"01-11-2023","Large Cap Fund","Open ended Schemes","Growth/Equity Oriented Schemes",30.0,13148805.0,3495.21,3188.51,306.7,276639.71,269387.39,0.0,0.0
2598,"01-11-2023","Large & Mid Cap Fund","Open ended Schemes","Growth/Equity Oriented Schemes",26.0,8516474.0,3507.99,1660.54,1847.45,173892.03,167493.16,0.0,0.0
2599,"01-11-2023","Mid Cap Fund","Open ended Schemes","Growth/Equity Oriented Schemes",29.0,12522817.0,4967.39,2301.65,2665.73,264277.55,254274.33,0.0,0.0
2600,"01-11-2023","Small Cap Fund","Open ended Schemes","Growth/Equity Oriented Schemes",26.0,15983476.0,6545.98,2846.74,3699.24,220176.05,210638.0,0.0,0.0
2601,"01-11-2023","Dividend Yield Fund","Open ended Schemes","Growth/Equity Oriented Schemes",9.0,804395.0,371.12,198.1,173.02,19998.33,19231.68,0.0,0.0
2602,"01-11-2023","Value Fund/Contra Fund","Open ended Schemes","Growth/Equity Oriented Schemes",23.0,5514679.0,2186.27,934.39,1251.88,125173.36,120111.71,0.0,0.0
2603,"01-11-2023","Focused Fund","Open ended Schemes","Growth/Equity Oriented Schemes",27.0,5127707.0,1833.7,1691.02,142.67,118745.58,115353.81,0.0,0.0
2604,"01-11-2023","Sectoral/Thematic Funds","Open ended Schemes","Growth/Equity Oriented Schemes",145.0,14876417.0,6322.95,4358.28,1964.67,237048.03,228196.41,0.0,0.0
2605,"01-11-2023","ELSS","Open ended Schemes","Growth/Equity Oriented Schemes",42.0,15504556.0,1594.9,1490.5,104.4,188033.25,181811.76,0.0,0.0
2606,"01-11-2023","Flexi Cap Fund","Open ended Schemes","Growth/Equity Oriented Schemes",38.0,13367686.0,5278.45,3610.89,1667.56,306366.7,296758.37,0.0,0.0
2607,"01-11-2023","Conservative Hybrid Fund","Open ended Schemes","Hybrid Schemes",20.0,532921.0,367.82,364.95,2.88,25729.94,25535.91,1.0,0.0
2608,"01-11-2023","Balanced Hybrid Fund/Aggressive Hybrid Fund","Open ended Schemes","Hybrid Schemes",32.0,5354089.0,2069.74,1997.97,71.77,179614.54,176313.61,2.0,9.3273
2609,"01-11-2023","Dynamic Asset Allocation/Balanced Advantage Fund","Open ended Schemes","Hybrid Schemes",29.0,4379845.0,3397.84,2807.87,589.97,222082.85,218063.81,0.0,0.0
2610,"01-11-2023","Multi Asset Allocation Fund","Open ended Schemes","Hybrid Schemes",16.0,1524927.0,3157.74,568.27,2589.46,48634.57,48442.09,0.0,0.0
2611,"01-11-2023","Arbitrage Fund","Open ended Schemes","Hybrid Schemes",27.0,464499.0,18074.03,8669.8,9404.23,123646.58,138704.03,0.0,0.0
2612,"01-11-2023","Equity Savings Fund","Open ended Schemes","Hybrid Schemes",22.0,383270.0,1595.88,716.13,879.75,24100.34,23937.21,2.0,25.8129
2613,"01-11-2023","Retirement Fund","Open ended Schemes","Solution Oriented Schemes",27.0,2830927.0,226.4,118.92,107.48,22680.43,22102.36,0.0,0.0
2614,"01-11-2023","Childrens Fund","Open ended Schemes","Solution Oriented Schemes",10.0,2954303.0,134.99,57.12,77.87,17410.2,16987.98,0.0,0.0
2615,"01-11-2023","Index Funds","Open ended Schemes","Other Schemes",193.0,5969122.0,4081.61,2728.15,1353.46,191412.86,188343.82,0.0,0.0
2616,"01-11-2023","GOLD ETF","Open ended Schemes","Other Schemes",14.0,4891187.0,559.16,225.8,333.37,26995.73,26202.46,0.0,0.0
2617,"01-11-2023","Other ETFs","Open ended Schemes","Other Schemes",175.0,12719190.0,8467.6,7633.98,833.62,581107.25,567925.85,0.0,0.0
2618,"01-11-2023","Fund of funds investing overseas","Open ended Schemes","Other Schemes",53.0,1486263.0,282.65,568.86,-286.21,23418.15,22939.85,0.0,0.0
2619,"01-11-2023","Fixed Term Plan","Close Ended Schemes","Income/Debt Oriented Schemes",84.0,78979.0,446.62,1675.42,-1228.8,15656.98,15840.25,0.0,0.0
2620,"01-11-2023","Capital Protection Oriented Schemes","Close Ended Schemes","Income/Debt Oriented Schemes",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2621,"01-11-2023","Infrastructure Debt Fund","Close Ended Schemes","Income/Debt Oriented Schemes",5.0,41.0,0.0,0.0,0.0,1589.86,1584.85,0.0,0.0
2622,"01-11-2023","Other Debt Scheme","Close Ended Schemes","Income/Debt Oriented Schemes",1.0,219537.0,19.95,72.16,-52.21,5273.52,5232.6,0.0,0.0
2623,"01-11-2023","ELSS","Close Ended Schemes","Growth/Equity Oriented Schemes",19.0,284776.0,0.0,21.93,-21.93,3893.79,3797.43,0.0,0.0
2624,"01-11-2023","Other Equity Schemes","Close Ended Schemes","Growth/Equity Oriented Schemes",1.0,1738.0,0.0,0.0,0.0,120.65,116.14,0.0,0.0
2625,"01-11-2023","Other Schemes","Close Ended Schemes","Other Schemes",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2626,"01-11-2023","Income/Debt Oriented Schemes","Interval Schemes","Income/Debt Oriented Schemes",12.0,2619.0,134.11,2.84,131.28,407.71,334.22,0.0,0.0
2627,"01-11-2023","Growth/Equity Oriented Schemes","Interval Schemes","Growth/Equity Oriented Schemes",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2628,"01-11-2023","Other Schemes","Interval Schemes","Other Schemes",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2629,"01-10-2019","Overnight Fund","Open ended Schemes","Income/Debt Oriented Schemes",27.0,39939.0,157484.93,151736.84,5748.08,19643.56,22328.13,"",""
2630,"01-10-2019","Liquid Fund","Open ended Schemes","Income/Debt Oriented Schemes",40.0,1712649.0,1232416.37,1139213.41,93202.96,483822.79,519827.68,"",""
2631,"01-10-2019","Ultra Short Duration Fund","Open ended Schemes","Income/Debt Oriented Schemes",27.0,673747.0,17869.54,11682.49,6187.06,93361.59,91467.06,"",""
2632,"01-10-2019","Low Duration Fund","Open ended Schemes","Income/Debt Oriented Schemes",26.0,936065.0,10178.55,7104.27,3074.28,87918.27,85903.09,"",""
2633,"01-10-2019","Money Market Fund","Open ended Schemes","Income/Debt Oriented Schemes",19.0,330069.0,15657.32,9044.94,6612.38,71107.24,67652.31,"",""
2634,"01-10-2019","Short Duration Fund","Open ended Schemes","Income/Debt Oriented Schemes",28.0,306517.0,5010.81,2895.19,2115.62,88635.58,86967.87,"",""
2635,"01-10-2019","Medium Duration Fund","Open ended Schemes","Income/Debt Oriented Schemes",16.0,225828.0,524.55,1303.49,-778.94,31679.65,32046.75,"",""
2636,"01-10-2019","Medium to Long Duration Fund","Open ended Schemes","Income/Debt Oriented Schemes",13.0,109168.0,66.05,84.2,-18.15,9990.96,9945.94,"",""
2637,"01-10-2019","Long Duration Fund","Open ended Schemes","Income/Debt Oriented Schemes",2.0,25715.0,27.98,13.4,14.58,1401.43,1385.17,"",""
2638,"01-10-2019","Dynamic Bond Fund","Open ended Schemes","Income/Debt Oriented Schemes",28.0,215872.0,260.55,369.95,-109.4,18847.08,18854.89,"",""
2639,"01-10-2019","Corporate Bond Fund","Open ended Schemes","Income/Debt Oriented Schemes",20.0,290523.0,3957.04,2562.55,1394.49,74263.4,73496.62,"",""
2640,"01-10-2019","Credit Risk Fund","Open ended Schemes","Income/Debt Oriented Schemes",21.0,519311.0,1031.46,2413.1,-1381.63,65124.4,65560.48,"",""
2641,"01-10-2019","Banking and PSU Fund","Open ended Schemes","Income/Debt Oriented Schemes",19.0,127361.0,5368.18,512.96,4855.22,58344.83,55692.13,"",""
2642,"01-10-2019","Gilt Fund","Open ended Schemes","Income/Debt Oriented Schemes",21.0,99772.0,256.94,323.66,-66.71,8719.56,8715.09,"",""
2643,"01-10-2019","Gilt Fund with 10 year constant duration","Open ended Schemes","Income/Debt Oriented Schemes",4.0,28888.0,67.32,31.94,35.38,740.27,726.29,"",""
2644,"01-10-2019","Floater Fund","Open ended Schemes","Income/Debt Oriented Schemes",7.0,147846.0,3059.12,2804.43,254.69,31174.87,30241.83,"",""
2645,"01-10-2019","Multi Cap Fund","Open ended Schemes","Growth/Equity Oriented Schemes",35.0,8819409.0,3584.85,2272.99,1311.86,149879.39,143941.87,"",""
2646,"01-10-2019","Large Cap Fund","Open ended Schemes","Growth/Equity Oriented Schemes",30.0,9324250.0,3644.34,2462.09,1182.25,149939.34,144652.92,"",""
2647,"01-10-2019","Large & Mid Cap Fund","Open ended Schemes","Growth/Equity Oriented Schemes",25.0,4537989.0,1371.68,861.28,510.41,55757.2,53383.91,"",""
2648,"01-10-2019","Mid Cap Fund","Open ended Schemes","Growth/Equity Oriented Schemes",25.0,6313227.0,2073.87,982.83,1091.04,82138.27,78751.33,"",""
2649,"01-10-2019","Small Cap Fund","Open ended Schemes","Growth/Equity Oriented Schemes",21.0,5083689.0,1329.8,651.59,678.21,47843.08,46024.07,"",""
2650,"01-10-2019","Dividend Yield Fund","Open ended Schemes","Growth/Equity Oriented Schemes",6.0,489037.0,23.22,47.8,-24.58,4624.36,4480.61,"",""
2651,"01-10-2019","Value Fund/Contra Fund","Open ended Schemes","Growth/Equity Oriented Schemes",18.0,4343534.0,887.96,1116.7,-228.74,57066.78,55292.04,"",""
2652,"01-10-2019","Focused Fund","Open ended Schemes","Growth/Equity Oriented Schemes",21.0,3165934.0,1335.81,730.03,605.78,44681.52,42761.73,"",""
2653,"01-10-2019","Sectoral/Thematic Funds","Open ended Schemes","Growth/Equity Oriented Schemes",97.0,6443232.0,1680.94,1232.98,447.96,64854.42,61919.36,"",""
2654,"01-10-2019","ELSS","Open ended Schemes","Growth/Equity Oriented Schemes",44.0,11818692.0,1141.83,689.62,452.2,98354.14,93899.28,"",""
2655,"01-10-2019","Conservative Hybrid Fund","Open ended Schemes","Hybrid Schemes",21.0,414214.0,61.63,319.74,-258.11,13822.12,13795.35,"",""
2656,"01-10-2019","Balanced Hybrid Fund/Aggressive Hybrid Fund","Open ended Schemes","Hybrid Schemes",33.0,5398994.0,1579.73,3554.0,-1974.26,140239.05,138101.04,"",""
2657,"01-10-2019","Dynamic Asset Allocation/Balanced Advantage","Open ended Schemes","Hybrid Schemes",21.0,2544720.0,2035.62,1688.02,347.6,96110.41,93854.02,"",""
2658,"01-10-2019","Multi Asset Allocation","Open ended Schemes","Hybrid Schemes",7.0,610992.0,290.95,206.17,84.78,12903.23,12608.38,"",""
2659,"01-10-2019","Arbitrage Fund","Open ended Schemes","Hybrid Schemes",24.0,282551.0,6302.07,3658.52,2643.55,77646.68,77706.27,"",""
2660,"01-10-2019","Equity Savings","Open ended Schemes","Hybrid Schemes",23.0,357261.0,109.45,638.61,-529.16,15718.53,15856.16,"",""
2661,"01-10-2019","Retirement Fund","Open ended Schemes","Solution Oriented Schemes",21.0,2502582.0,215.79,74.99,140.79,9121.43,8827.74,"",""
2662,"01-10-2019","Childrens Fund","Open ended Schemes","Solution Oriented Schemes",9.0,2886988.0,68.67,36.36,32.32,8419.94,8231.29,"",""
2663,"01-10-2019","Index Funds","Open ended Schemes","Other Schemes",30.0,392641.0,958.49,179.01,779.47,7622.61,6906.95,"",""
2664,"01-10-2019","GOLD ETF","Open ended Schemes","Other Schemes",12.0,377008.0,42.02,73.47,-31.45,5652.02,5574.01,"",""
2665,"01-10-2019","Other ETFs","Open ended Schemes","Other Schemes",72.0,1388446.0,10926.93,5020.8,5906.12,158963.41,150896.15,"",""
2666,"01-10-2019","Fund of funds investing overseas","Open ended Schemes","Other Schemes",29.0,140552.0,53.19,24.48,28.71,2339.77,2286.47,"",""
2667,"01-10-2019","Fixed Term Plan","Close Ended Schemes","Income/Debt Oriented Schemes",737.0,869731.0,173.94,556.33,-382.39,137923.74,137304.26,"",""
2668,"01-10-2019","Capital Protection Oriented Schemes  #","Close Ended Schemes","Income/Debt Oriented Schemes",34.0,125542.0,45.39,323.32,-277.93,4946.01,5230.21,"",""
2669,"01-10-2019","Infrastructure Debt Fund","Close Ended Schemes","Income/Debt Oriented Schemes",9.0,89.0,0.0,0.0,0.0,2414.17,2409.56,"",""
2670,"01-10-2019","Other Debt","Close Ended Schemes","Income/Debt Oriented Schemes",37.0,87655.0,0.0,102.91,-102.91,3708.1,3894.84,"",""
2671,"01-10-2019","ELSS","Close Ended Schemes","Growth/Equity Oriented Schemes",25.0,480631.0,0.0,11.32,-11.32,4336.96,4173.31,"",""
2672,"01-10-2019","Others","Close Ended Schemes","Growth/Equity Oriented Schemes",96.0,1263848.0,0.0,0.08,-0.08,29454.48,28406.35,"",""
2673,"01-10-2019","Other Schemes","Close Ended Schemes","Other Schemes",0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",""
2674,"01-10-2019","Income/Debt Oriented Schemes","Interval Schemes","Income/Debt Oriented Schemes",24.0,4172.0,0.17,74.61,-74.44,1567.81,1631.34,"",""
2675,"01-10-2019","Growth/Equity Oriented Schemes","Interval Schemes","Growth/Equity Oriented Schemes",0.0,0.0,0.0,5.67,-5.67,0.0,54.22,"",""
2676,"01-10-2019","Other Schemes","Interval Schemes","Other Schemes",0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",""
2677,"01-10-2020","Overnight Fund","Open ended Schemes","Income/Debt Oriented Schemes",30.0,115313.0,190332.45,185392.23,4940.22,72862.11,83002.23,"",""
2678,"01-10-2020","Liquid Fund","Open ended Schemes","Income/Debt Oriented Schemes",39.0,2149311.0,262088.12,242505.41,19582.7,383000.13,404326.84,"",""
2679,"01-10-2020","Ultra Short Duration Fund","Open ended Schemes","Income/Debt Oriented Schemes",29.0,710651.0,24672.08,11018.23,13653.85,99158.59,93189.26,"",""
2680,"01-10-2020","Low Duration Fund","Open ended Schemes","Income/Debt Oriented Schemes",26.0,1084489.0,31764.4,21908.63,9855.77,123035.72,119920.55,"",""
2681,"01-10-2020","Money Market Fund","Open ended Schemes","Income/Debt Oriented Schemes",19.0,446519.0,33151.42,17706.24,15445.18,95678.47,92066.64,"",""
2682,"01-10-2020","Short Duration Fund","Open ended Schemes","Income/Debt Oriented Schemes",26.0,550385.0,22129.92,6974.11,15155.8,138728.48,131186.49,"",""
2683,"01-10-2020","Medium Duration Fund","Open ended Schemes","Income/Debt Oriented Schemes",19.0,274189.0,1898.05,331.98,1566.08,25294.0,24420.04,"",""
2684,"01-10-2020","Medium to Long Duration Fund","Open ended Schemes","Income/Debt Oriented Schemes",14.0,119098.0,459.03,137.19,321.85,11772.3,11511.52,"",""
2685,"01-10-2020","Long Duration Fund","Open ended Schemes","Income/Debt Oriented Schemes",2.0,30400.0,52.97,266.16,-213.2,2476.48,2640.23,"",""
2686,"01-10-2020","Dynamic Bond Fund","Open ended Schemes","Income/Debt Oriented Schemes",28.0,277446.0,2030.35,452.17,1578.18,24091.36,23067.64,"",""
2687,"01-10-2020","Corporate Bond Fund","Open ended Schemes","Income/Debt Oriented Schemes",21.0,609390.0,17375.45,2323.68,15051.77,137346.47,129663.45,"",""
2688,"01-10-2020","Credit Risk Fund","Open ended Schemes","Income/Debt Oriented Schemes",22.0,373528.0,318.84,733.69,-414.85,28224.79,28264.6,"",""
2689,"01-10-2020","Banking and PSU Fund","Open ended Schemes","Income/Debt Oriented Schemes",21.0,335378.0,10025.47,4471.73,5553.73,118538.36,115283.96,"",""
2690,"01-10-2020","Gilt Fund","Open ended Schemes","Income/Debt Oriented Schemes",21.0,210382.0,2956.68,435.17,2521.51,20085.87,18154.83,"",""
2691,"01-10-2020","Gilt Fund with 10 year constant duration","Open ended Schemes","Income/Debt Oriented Schemes",4.0,54975.0,88.1,36.82,51.28,1445.11,1404.58,"",""
2692,"01-10-2020","Floater Fund","Open ended Schemes","Income/Debt Oriented Schemes",8.0,183702.0,9605.84,3789.2,5816.64,52743.13,49820.09,"",""
2693,"01-10-2020","Multi Cap Fund","Open ended Schemes","Growth/Equity Oriented Schemes",35.0,9541468.0,2618.41,4521.15,-1902.74,145394.97,146787.64,"",""
2694,"01-10-2020","Large Cap Fund","Open ended Schemes","Growth/Equity Oriented Schemes",31.0,10393288.0,3680.26,4231.14,-550.87,148964.21,150264.58,"",""
2695,"01-10-2020","Large & Mid Cap Fund","Open ended Schemes","Growth/Equity Oriented Schemes",28.0,4842392.0,1626.24,1369.5,256.74,59843.83,59766.34,"",""
2696,"01-10-2020","Mid Cap Fund","Open ended Schemes","Growth/Equity Oriented Schemes",26.0,6488602.0,1681.62,2237.15,-555.53,90405.8,90346.37,"",""
2697,"01-10-2020","Small Cap Fund","Open ended Schemes","Growth/Equity Oriented Schemes",23.0,5040550.0,988.39,1472.48,-484.09,53493.44,53797.24,"",""
2698,"01-10-2020","Dividend Yield Fund","Open ended Schemes","Growth/Equity Oriented Schemes",6.0,453662.0,16.7,74.69,-57.99,4108.58,4162.33,"",""
2699,"01-10-2020","Value Fund/Contra Fund","Open ended Schemes","Growth/Equity Oriented Schemes",17.0,3950485.0,630.86,1832.23,-1201.37,52203.32,53017.07,"",""
2700,"01-10-2020","Focused Fund","Open ended Schemes","Growth/Equity Oriented Schemes",24.0,3757996.0,1281.82,1451.21,-169.39,54256.33,54378.82,"",""
2701,"01-10-2020","Sectoral/Thematic Funds","Open ended Schemes","Growth/Equity Oriented Schemes",97.0,7042517.0,4064.14,1849.47,2214.67,68706.36,68315.95,"",""
2702,"01-10-2020","ELSS","Open ended Schemes","Growth/Equity Oriented Schemes",42.0,12434533.0,925.59,1199.97,-274.38,99915.34,100286.77,"",""
2703,"01-10-2020","Conservative Hybrid Fund","Open ended Schemes","Hybrid Schemes",22.0,377938.0,225.08,255.62,-30.54,11274.46,11244.43,"",""
2704,"01-10-2020","Balanced Hybrid Fund/Aggressive Hybrid Fund","Open ended Schemes","Hybrid Schemes",33.0,5014263.0,1087.69,3478.65,-2390.96,110994.02,112816.71,"",""
2705,"01-10-2020","Dynamic Asset Allocation/Balanced Advantage","Open ended Schemes","Hybrid Schemes",23.0,2683188.0,1617.88,2108.29,-490.41,87324.66,88638.92,"",""
2706,"01-10-2020","Multi Asset Allocation","Open ended Schemes","Hybrid Schemes",10.0,725253.0,223.43,396.02,-172.59,12067.76,13268.28,"",""
2707,"01-10-2020","Arbitrage Fund","Open ended Schemes","Hybrid Schemes",27.0,388682.0,4813.58,3074.31,1739.26,63847.7,67754.7,"",""
2708,"01-10-2020","Equity Savings","Open ended Schemes","Hybrid Schemes",23.0,304393.0,88.78,425.42,-336.64,9953.65,10307.32,"",""
2709,"01-10-2020","Retirement Fund","Open ended Schemes","Solution Oriented Schemes",24.0,2546876.0,140.68,135.07,5.61,10647.82,10681.08,"",""
2710,"01-10-2020","Childrens Fund","Open ended Schemes","Solution Oriented Schemes",10.0,2892151.0,59.18,45.65,13.53,9128.89,9148.56,"",""
2711,"01-10-2020","Index Funds","Open ended Schemes","Other Schemes",37.0,766350.0,758.3,696.85,61.45,13070.66,13016.84,"",""
2712,"01-10-2020","GOLD ETF","Open ended Schemes","Other Schemes",11.0,782861.0,524.39,140.18,384.21,13969.06,13861.75,"",""
2713,"01-10-2020","Other ETFs","Open ended Schemes","Other Schemes",85.0,3142053.0,6796.64,9457.99,-2661.35,210277.81,213470.22,"",""
2714,"01-10-2020","Fund of funds investing overseas","Open ended Schemes","Other Schemes",29.0,439853.0,438.67,100.71,337.96,6781.95,6798.76,"",""
2715,"01-10-2020","Fixed Term Plan","Close Ended Schemes","Income/Debt Oriented Schemes",588.0,523167.0,0.0,4081.11,-4081.11,118002.53,118968.27,"",""
